Id,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LanSlope,1stFlrSF,2ndFlrSF,GarageArea,GrLivArea,TotalArea,BedroomAbvGr,Neighborhood,Age,TimeSinceSold,GarageAge,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,FireplaceQu,GarageQual,GarageCond,MSZoning,MSSubClass,Condition1,Condition2,BldgType,HouseStyle,MasVnrType,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Wd Sdng,Foundation_CBlock,Foundation_PConc,Heating,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType_Attached,GarageType_Detached,GarageType_BuiltIn,GarageFinish_Unf,GarageFinish_RFn,GarageFinish_Fin,GarageCars,PavedDrive,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice
397,1,1,1,0,1,1,1,894,0,600,894,11651,2,2,44,6.916666667,31,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,6,1,0,0,1,0,1,0,1,2,1,1,0,0,1,1,123000
398,1,1,1,1,1,1,1,876,936,264,1812,13731,4,1,54,9.083333333,54,3,3,3,3,3,3,3,3,3,3,4,0,1,3,4,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,0,1,8,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,169500
399,1,1,1,1,1,0,1,1077,0,338,1077,13441,2,1,66,8.75,96,3,2,2,1,4,3,0,1,1,2,1,1,1,3,3,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,6,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,67000
400,1,1,1,1,1,1,1,1112,438,438,1550,14180,2,3,9,6.833333333,9,4,3,4,3,5,4,0,3,3,4,4,1,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,1,7,1,0,1,0,0,1,1,0,2,1,1,0,0,1,1,241000
401,1,1,0,1,1,1,1,1288,0,500,1288,20971,1,3,20,7.666666667,20,4,3,4,3,5,5,4,3,3,3,4,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,4,1,2,1,0,0,1,1,0,2,1,1,0,0,1,1,245500
402,1,1,0,1,1,1,1,1310,0,400,1310,14472,3,2,11,10.08333333,11,4,3,4,3,5,4,4,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,1,1,0,0,1,1,0,2,1,1,0,0,0,0,164990
403,1,1,1,1,1,1,1,672,0,240,672,13356,2,1,19,8,76,3,3,3,3,5,3,0,3,3,3,1,1,1,3,3,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,4,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,108000
404,1,1,1,1,1,0,1,1165,1098,420,2263,20328,4,4,18,10.08333333,18,4,3,4,3,4,4,3,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,10,1,1,0,0,1,1,1,0,2,1,1,0,0,1,0,258000
405,1,1,0,1,1,1,1,806,766,373,1572,15533,3,2,20,9.25,21,3,3,4,3,4,3,3,3,3,3,4,1,1,3,4,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,1,7,1,1,0,0,1,1,1,0,2,1,1,0,0,1,1,168000
406,1,1,0,1,1,0,1,1620,0,490,1620,16481,3,1,23,7.166666667,23,3,3,3,3,5,3,3,3,3,3,3,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,1,8,0,1,1,0,0,0,1,1,2,1,1,0,0,1,1,150000
407,1,1,1,1,1,1,1,1166,0,240,1639,16177,3,1,66,8.416666667,80,3,3,3,3,5,3,0,3,3,3,2,1,1,3,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,6,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,115000
408,1,1,1,1,1,1,1,840,840,308,1680,21147,4,3,40,8.416666667,56,3,3,4,3,5,3,0,3,3,3,3,1,1,3,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1,8,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,177000
409,1,1,1,1,1,0,1,1071,1101,947,2172,22284,3,4,10,9,10,4,3,5,4,5,4,4,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,9,1,1,1,0,0,1,0,1,3,1,1,0,0,0,0,280000
410,1,1,1,1,1,1,1,1050,1028,836,2078,18147,3,3,8,8.333333333,8,4,3,5,3,5,5,4,3,3,4,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,8,1,1,1,0,0,1,1,0,3,1,1,0,0,0,0,339750
411,1,1,1,1,1,1,1,1276,0,350,1276,15093,3,1,58,7.166666667,58,3,2,3,2,3,3,0,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,5,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,60000
412,1,1,1,0,1,1,1,1056,0,572,1056,39810,3,2,61,10.58333333,61,3,3,3,3,3,3,0,3,3,3,2,1,1,1,3,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,5,1,0,1,0,0,1,1,0,2,1,1,0,0,1,1,145000
413,1,1,0,1,1,1,1,1478,0,484,1478,11359,2,3,7,6.166666667,7,5,3,5,3,5,4,4,3,3,4,3,1,1,3,3,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,2,1,1,7,1,1,1,0,0,1,1,0,2,1,1,0,0,0,0,222000
414,1,1,1,1,1,1,1,1028,0,360,1028,13578,2,1,66,6.416666667,89,3,3,3,3,4,3,4,3,3,2,1,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,5,1,1,0,1,0,0,1,1,2,1,1,0,0,1,1,115000
415,1,1,0,1,1,0,1,1080,1017,678,2097,18702,3,2,23,7.666666667,23,4,3,4,3,5,4,3,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,2,1,1,9,1,1,1,0,0,0,1,1,3,1,1,0,0,1,1,228000
416,1,1,0,1,1,1,1,1340,0,396,1340,14858,3,2,9,9,9,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,0,1,0,0,1,1,0,2,1,1,0,0,0,0,181134
417,1,1,1,1,1,1,1,672,728,440,1400,12705,3,1,38,10.41666667,38,3,3,3,3,3,3,3,3,3,3,4,1,1,3,4,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,6,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,149500
418,1,1,0,1,1,1,1,1370,1254,864,2624,31358,4,3,66,8.75,98,3,3,4,3,3,3,4,3,3,3,3,0,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,10,1,1,0,1,0,0,1,1,3,0,1,0,0,1,1,239000
419,1,1,1,1,1,1,1,756,378,240,1134,12240,3,1,66,9.333333333,76,3,3,3,3,2,3,0,3,3,3,2,1,1,3,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,7,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,126000
420,1,1,1,1,1,1,1,1056,0,304,1056,13312,3,1,48,6.083333333,48,3,3,3,3,5,3,2,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,6,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,142000
421,1,1,1,1,1,1,1,1344,0,784,1344,13498,2,1,18,7.75,19,3,4,4,4,5,3,0,3,3,2,2,1,1,2,2,1,1,0,0,0,1,0,0,0,0,1,1,1,0,2,0,2,0,2,8,1,0,1,0,0,1,1,0,4,1,1,0,0,1,0,206300
422,1,1,0,1,1,0,1,1602,0,529,1602,23938,3,2,16,7.166666667,39,4,3,4,3,4,4,3,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,1,8,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,215000
423,1,1,1,0,1,1,0,988,0,520,988,26322,2,1,62,8.5,62,3,3,3,3,5,3,0,3,3,3,3,0,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,4,1,0,1,0,0,1,0,1,2,0,1,0,0,1,1,113000
424,1,1,1,1,1,1,1,1470,1160,696,2630,18715,4,4,18,8.166666667,18,4,3,4,3,4,4,3,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,8,1,1,1,0,0,1,1,0,3,1,1,0,0,1,1,315000
425,1,1,1,1,1,1,1,1196,0,297,1196,14271,2,1,60,8.25,60,3,3,4,3,4,3,4,3,3,3,3,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,6,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,139000
426,1,1,1,0,1,1,1,707,682,240,1389,7884,3,1,24,6.916666667,69,3,4,3,3,4,3,4,3,3,2,4,1,1,3,4,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,6,1,2,0,1,0,0,1,1,1,0,1,0,0,1,1,135000
427,1,1,1,0,1,1,0,1644,0,569,1644,20314,2,2,27,7,27,4,3,4,3,4,4,3,3,3,3,3,1,1,3,3,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,2,0,1,5,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,275000
428,1,1,0,1,1,1,1,907,0,352,907,12650,3,1,59,8.083333333,52,3,3,3,3,5,3,0,3,3,3,3,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,5,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,109008
429,1,1,1,1,1,1,1,1208,0,628,1208,12553,2,2,9,8.916666667,9,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,0,0,195400
430,1,1,0,1,1,0,1,1412,0,576,1412,17940,3,3,28,7.416666667,28,3,3,4,3,3,4,3,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,2,0,1,6,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,175000
431,1,1,1,1,1,1,1,483,504,264,987,5137,2,1,45,8.083333333,45,3,3,3,3,3,3,0,3,3,2,3,1,1,2,4,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,4,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,85400
432,1,1,0,0,1,1,1,1088,110,0,1198,9942,4,1,18,7.916666667,96,3,3,3,3,4,3,0,0,0,2,2,0,1,3,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,7,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,79900
433,1,1,1,1,1,1,1,765,600,440,1365,7296,2,1,45,9,45,3,3,3,3,5,3,0,3,3,2,3,1,1,3,4,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,6,0,0,0,1,0,0,1,1,2,1,1,0,0,1,1,122500
434,1,1,0,1,1,0,1,926,678,470,1604,16505,3,2,18,8.083333333,19,3,3,4,3,5,3,3,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,7,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,181000
435,1,1,1,1,1,1,1,630,0,0,630,4519,1,0,44,8.166666667,44,3,4,4,3,4,3,0,0,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,3,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,81000
436,1,1,0,1,1,0,1,827,834,550,1661,16399,3,2,20,7.333333333,20,4,3,4,3,5,4,3,3,3,3,4,0,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,0,1,212000
437,1,1,1,1,1,1,1,734,384,440,1118,8412,2,1,66,9.833333333,26,3,3,2,3,3,3,0,3,3,2,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,6,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,116000
438,1,1,1,1,1,1,1,904,0,180,904,9911,2,1,12,7.583333333,90,4,3,3,3,4,3,0,3,3,2,1,1,1,3,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,4,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,119000
439,1,1,1,1,1,1,1,694,0,352,694,6974,2,3,14,9.416666667,26,3,3,3,3,3,4,4,4,3,3,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,4,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,90350
440,1,1,1,1,1,0,1,684,512,528,1196,16755,3,1,16,7,11,3,3,3,2,4,4,0,3,3,3,2,1,1,3,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,7,1,0,0,1,0,0,1,1,2,1,1,1,800,0,1,110000
441,1,1,1,1,1,1,1,2402,0,672,2402,27642,2,4,8,7.333333333,8,5,3,5,3,5,5,4,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,10,1,2,1,0,0,1,1,0,3,1,1,0,0,1,1,555000
442,1,1,1,1,1,1,1,1440,0,0,1440,18230,4,1,61,7.916666667,61,3,3,3,3,3,2,0,0,0,3,2,1,1,2,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,2,8,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,118000
443,1,1,1,1,1,1,1,1128,445,360,1573,11954,3,1,24,8.166666667,86,3,3,3,3,3,3,4,3,3,2,2,1,1,3,2,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,0,1,8,1,1,0,1,0,0,1,1,2,0,1,0,0,1,1,162900
444,1,1,1,1,1,1,1,1258,0,648,1258,9887,2,2,9,9.166666667,9,4,3,5,3,5,4,4,3,3,3,4,1,1,3,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,1,1,0,0,1,1,0,3,1,1,0,0,0,0,172500
445,1,1,1,1,1,1,1,933,975,493,1908,15236,4,2,21,8.083333333,22,4,4,4,3,5,4,3,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,8,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,210000
446,1,1,1,1,1,0,1,1689,0,480,1689,16658,3,1,60,6.75,60,3,3,3,3,2,3,4,3,3,3,3,1,1,3,3,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,7,1,1,1,0,0,0,1,1,2,1,1,0,0,0,1,127500
447,1,1,0,1,1,0,1,1888,0,578,1888,24017,2,1,14,6.166666667,50,4,3,3,3,5,4,4,3,3,3,3,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,1,6,0,1,1,0,0,1,1,0,2,1,1,0,0,1,1,190000
448,1,1,0,1,1,0,1,956,930,431,1886,17366,4,2,17,10.08333333,18,4,3,4,3,4,4,3,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,10,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,199900
449,1,1,1,0,1,1,1,780,596,198,1376,13160,3,1,66,10.16666667,79,3,3,3,3,3,3,4,3,3,2,2,1,1,3,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1,7,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,119500
450,1,1,1,1,1,1,1,679,504,308,1183,10198,2,1,14,9.166666667,35,3,4,3,3,5,3,0,3,3,2,2,1,1,3,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,6,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,120000
451,1,1,1,1,1,1,1,813,0,270,813,9389,2,1,11,10.16666667,84,3,3,3,3,5,4,0,2,2,2,1,1,1,3,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,5,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,110000
452,1,1,0,0,1,1,0,1533,0,576,1533,77785,2,3,41,9.666666667,41,3,3,4,3,3,4,3,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,1,5,1,2,1,0,0,0,1,1,2,1,1,0,0,1,1,280000
453,1,1,0,1,1,0,1,888,868,422,1756,15289,3,3,19,9.083333333,20,4,3,5,3,5,3,0,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,7,1,0,1,0,0,1,1,0,2,1,1,0,0,1,1,204000
454,1,1,1,1,1,1,1,786,804,676,1590,14497,3,3,8,7.166666667,8,4,3,4,3,5,4,0,3,3,4,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,210000
455,1,1,1,1,1,1,1,1728,0,560,1728,16832,4,1,40,10.08333333,40,3,3,3,3,3,3,0,3,3,3,2,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,2,0,2,8,1,0,0,1,0,0,1,1,2,1,1,0,0,1,0,188000
456,1,1,1,1,1,1,1,1242,0,528,1242,15496,3,2,43,8.916666667,43,3,3,3,3,2,3,3,3,3,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,6,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,175500
457,1,1,1,1,1,1,1,624,720,513,1344,9150,4,1,66,8.25,100,3,3,3,3,2,3,0,2,2,2,3,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,1,0,0,1,0,0,1,1,3,1,1,0,0,0,0,98000
458,1,1,0,0,1,0,0,1663,0,529,1663,60171,2,3,22,8.416666667,62,3,3,4,3,5,4,4,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,6,0,2,1,0,0,1,1,0,2,1,1,0,0,1,1,256000
459,1,1,1,1,1,1,1,833,833,228,1666,10091,3,1,20,8.166666667,91,3,4,3,3,2,4,4,3,3,2,3,1,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,7,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,161000
460,1,1,0,0,1,0,1,979,224,352,1203,11600,3,1,66,7.083333333,66,3,3,3,3,3,4,3,3,3,3,2,1,1,3,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,5,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,110000
461,1,1,0,1,1,1,1,832,1103,552,1935,14425,3,3,7,6.666666667,7,4,3,4,3,5,3,0,3,3,4,4,0,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,8,1,0,0,0,1,1,1,0,2,1,1,0,0,0,0,263435
462,1,1,1,1,1,1,1,575,560,576,1135,11482,3,1,9,7.333333333,45,4,4,4,4,5,4,0,3,3,3,3,0,1,3,4,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,6,1,0,0,1,0,1,0,1,2,1,1,0,0,1,1,155000
463,1,1,0,1,1,1,1,864,0,360,864,12393,3,1,51,6.666666667,51,3,3,3,3,4,3,1,3,3,3,3,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,5,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,62383
464,1,1,0,0,1,1,0,849,811,240,1660,17052,3,3,21,8,77,3,3,3,3,2,3,4,3,3,3,3,1,1,3,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,6,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,188700
465,1,1,1,0,1,1,0,1040,0,0,1040,12786,3,2,38,7,38,3,3,4,3,3,3,0,0,0,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,1,5,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,124000
466,1,1,1,1,1,1,1,1414,0,398,1414,9230,2,2,12,10.25,12,4,3,4,3,5,4,3,3,3,2,4,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,178740
467,1,1,1,1,1,1,1,1277,0,526,1277,16523,2,1,46,9.333333333,46,3,4,3,4,3,3,1,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,5,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,167000
468,1,1,1,1,1,1,1,888,756,312,1644,15007,3,1,21,9.166666667,74,3,3,3,3,5,4,4,3,3,3,3,0,1,3,4,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,7,1,2,1,0,0,0,1,1,1,1,1,0,0,1,1,146500
469,1,1,0,1,1,1,1,1634,0,866,1634,19204,3,4,10,9.25,10,4,3,4,3,5,4,4,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,1,1,0,0,1,0,1,3,1,1,0,0,1,1,250000
470,1,1,0,1,1,0,1,832,878,506,1710,15291,3,2,23,8.166666667,23,4,3,4,3,5,4,0,3,3,3,4,0,1,3,4,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,7,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,187000
471,1,1,0,1,1,0,1,1502,0,528,1502,13522,1,4,31,6.166666667,31,4,3,4,3,3,4,0,3,3,3,4,1,1,3,3,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,4,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,212000
472,1,1,1,1,1,1,1,1161,808,534,1969,18408,3,2,39,8.75,39,3,3,4,3,3,3,4,3,3,3,4,0,1,3,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,1,8,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,190000
473,1,1,1,1,1,1,1,1072,0,525,1072,7581,2,1,11,8.166666667,11,3,3,4,3,5,3,0,3,3,2,1,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,5,1,0,0,0,0,1,0,1,2,1,1,0,0,1,1,148000
474,1,1,0,1,1,1,1,1976,0,908,1976,24516,2,4,9,9.083333333,10,4,3,5,3,5,4,5,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,7,1,1,1,0,0,1,0,1,3,1,1,0,0,0,0,440000
475,1,1,1,1,1,1,1,1652,0,499,1652,12306,2,4,16,9,16,4,3,4,3,5,5,0,3,3,3,4,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,251000
476,1,1,1,1,1,0,1,970,0,624,970,13280,2,1,53,9.083333333,20,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,5,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,132500
477,1,1,1,1,1,1,0,1493,0,508,1493,20044,3,2,18,8.333333333,19,3,3,4,3,5,4,3,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,7,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,208900
478,1,1,1,1,1,1,1,2069,574,694,2643,25354,3,4,10,9.416666667,10,5,3,4,3,5,5,4,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,9,1,1,0,0,1,1,1,0,3,1,1,0,0,1,1,380000
479,1,1,1,1,1,1,1,1718,0,826,1718,18976,3,2,8,6.916666667,9,4,3,5,3,5,4,4,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,7,1,1,1,0,0,1,0,1,3,1,1,0,0,1,1,297000
480,1,1,1,0,1,1,1,1131,0,672,1131,11230,2,1,16,9.416666667,21,3,3,2,3,3,3,0,3,3,2,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,7,1,0,0,1,0,0,1,1,2,1,1,0,0,1,0,89471
481,1,1,0,1,1,0,1,1850,0,772,1850,25278,3,4,11,10.41666667,12,4,3,5,3,5,4,4,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,8,1,1,1,0,0,1,1,0,3,1,1,0,0,1,1,326000
482,1,1,0,0,1,1,1,1792,0,874,1792,20777,2,4,12,10,13,4,3,5,3,5,5,4,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,6,1,1,1,0,0,1,1,0,3,1,1,0,0,1,1,374000
483,1,1,1,1,1,0,1,916,910,164,1826,8186,4,1,11,7.166666667,101,4,3,3,3,5,5,4,2,2,2,3,1,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,7,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,155000
484,1,1,1,1,1,0,1,1216,0,402,1216,10039,2,1,18,10.25,18,3,3,5,3,5,3,0,3,3,2,4,1,1,2,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,5,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,164000
485,1,1,0,1,1,0,1,999,0,264,999,12150,3,1,15,9.416666667,53,3,4,3,3,4,4,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,6,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,132500
486,1,1,1,1,1,1,1,1113,0,264,1113,14596,3,1,9,7.083333333,66,4,3,3,3,4,4,4,3,3,3,3,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,5,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,147000
487,1,1,1,1,1,1,1,1073,0,515,1073,15343,3,1,51,9.166666667,51,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,156000
488,1,1,0,1,1,1,1,1484,0,487,1484,19140,3,2,45,9.5,45,3,3,4,3,4,3,3,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,7,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,175000
489,1,1,1,1,1,0,1,1766,648,520,2414,18258,3,1,46,10.25,46,3,2,3,2,3,3,4,3,2,3,2,1,1,1,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,0,2,10,0,1,1,0,0,0,1,1,2,0,1,0,0,0,1,160000
